,Unnamed: 0.1,Unnamed: 0,Name,Author,num_page,Language,User_rating,rating_num,Reviews,Genre_1,Genre_2,Genre_3,Year,Publisher,book_url
7947,,,Burning Chrome,William Gibson,224,English,4.06,"38,441","1,090",Science Fiction,Cyberpunk,Fiction,1986,Harper Voyager,https://www.goodreads.com//book/show/22323.Burning_Chrome
7948,,,Among the Impostors,Margaret Peterson Haddix,172,English,4.06,"30,373","1,599",Young Adult,Dystopia,Science Fiction,2001,Simon \u0026 Schuster Books for Young Readers,https://www.goodreads.com//book/show/303472.Among_the_Impostors
7949,,,Once,Morris Gleitzman,160,English,4.23,"23,636","2,386",Historical Fiction,Young Adult,Holocaust,2005,Puffin Books,https://www.goodreads.com//book/show/1045757.Once
7950,,,Into the Still Blue,Veronica Rossi,389,English,4.15,"45,674","3,886",Young Adult,Dystopia,Fantasy,2014,HarperCollins,https://www.goodreads.com//book/show/14288998-into-the-still-blue
7951,,,In Flight,R.K. Lilley,330,English,4.07,"77,323","3,516",Romance,BDSM,Erotica,2012,R.K. Lilley,https://www.goodreads.com//book/show/16134782-in-flight
7952,,,One Week Girlfriend,Monica  Murphy,290,English,3.91,"53,239","3,428",New Adult,Romance,Contemporary,2013,Monica Murphy,https://www.goodreads.com//book/show/17202452-one-week-girlfriend
7953,,,Beautiful Player,Christina Lauren,432,English,4.27,"70,559","4,633",Romance,Contemporary Romance,Contemporary,2013,Gallery Books,https://www.goodreads.com//book/show/17831614-beautiful-player
7954,,,Asylum: A Hidden Tale - Sinister Tales,Anna Gallegos,15,English,4.09,35,0,Horror,,,2015,Blvnp Incorporated,https://www.goodreads.com//book/show/25893050-asylum
7955,,,The Covenant,James A. Michener,1240,English,4.21,"20,692",537,Historical Fiction,Fiction,Africa,1980,Mandarin,https://www.goodreads.com//book/show/12663.The_Covenant
7956,,,An Omnibus: Dinner at the Homesick Restaurant / The Accidental Tourist / Breathing Lessons,Anne Tyler,1056,English,4.13,712,17,Fiction,,,1990,Chatto \u0026 Windus,https://www.goodreads.com//book/show/946516.An_Omnibus
7957,,,"The Big Sleep / Farewell, My Lovely",Raymond Chandler,544,English,4.24,876,61,Fiction,Mystery,Crime,,Modern Library,https://www.goodreads.com//book/show/105704.The_Big_Sleep_Farewell_My_Lovely
7958,,,The Dragon and the George,Gordon R. Dickson,286,English,3.90,"6,358",257,Fantasy,Dragons,Fiction,1976,Del Rey,https://www.goodreads.com//book/show/114936.The_Dragon_and_the_George
7959,,,Sworn to Silence,Linda Castillo,321,English,4.03,"40,817","4,131",Mystery,Thriller,Fiction,2009,Minotaur Books,https://www.goodreads.com//book/show/6115138-sworn-to-silence
7960,,,Altered,Jennifer Rush,323,English,4.01,"19,658","2,265",Young Adult,Science Fiction,Romance,2013,"Little, Brown Books for Young Readers",https://www.goodreads.com//book/show/10859509-altered
7961,,,Only Ever Yours,Louise O'Neill,400,English,3.77,"16,272","2,562",Young Adult,Dystopia,Fiction,2014,Quercus,https://www.goodreads.com//book/show/21805717-only-ever-yours
7962,,,Rogue,Julie Kagawa,444,English,3.89,"14,864","1,494",Fantasy,Young Adult,Dragons,2015,Harlequin Teen,https://www.goodreads.com//book/show/23168406-rogue
7963,,,The Most Dangerous Game,Richard Connell,48,English,3.94,"51,118","2,151",Classics,Short Stories,Fiction,1924,"Filiquarian Publishing, LLC.",https://www.goodreads.com//book/show/157076.The_Most_Dangerous_Game
7964,,,Fear: Trump in the White House,Bob Woodward,448,English,3.87,"61,641","7,089",Nonfiction,Politics,History,2018,Simon \u0026 Schuster,https://www.goodreads.com//book/show/41012533-fear
7965,,,Do Androids Dream of Electric Sheep?,Philip K. Dick,244,English,4.09,"422,378","17,532",Science Fiction,Fiction,Classics,1968,Del Rey / Ballantine Books,https://www.goodreads.com//book/show/7082.Do_Androids_Dream_of_Electric_Sheep_
7966,,,Midnight Predator,Amelia Atwater-Rhodes,256,English,4.02,"8,790",212,Young Adult,Fantasy,Vampires,2002,Laurel Leaf,https://www.goodreads.com//book/show/30337.Midnight_Predator
7967,,,Captivating: Unveiling The Mystery Of A Woman's Soul,John Eldredge,243,English,3.92,"78,508","2,394",Christian,Nonfiction,Faith,2004,Nelson Books,https://www.goodreads.com//book/show/11413.Captivating
7968,,,Uncle Vanya,Anton Chekhov,116,English,3.85,"24,872","1,157",Plays,Classics,Drama,1897,Dodo Press,https://www.goodreads.com//book/show/231560.Uncle_Vanya
7969,,,Gone to Soldiers,Marge Piercy,800,English,4.27,"4,758",407,Historical Fiction,Fiction,World War II,1987,Fawcett,https://www.goodreads.com//book/show/862109.Gone_to_Soldiers
7970,,,Eyes Like Stars,Lisa Mantchev,352,English,3.72,"12,580","1,402",Fantasy,Young Adult,Romance,2009,Feiwel \u0026 Friends,https://www.goodreads.com//book/show/3817859-eyes-like-stars
7971,,,Fire Star,Chris d'Lacey,548,English,3.93,"16,955",539,Fantasy,Dragons,Young Adult,2005,Orchard Books,https://www.goodreads.com//book/show/551536.Fire_Star
7972,,,A Mercy,Toni Morrison,167,English,3.73,"27,422","3,309",Fiction,Historical Fiction,African American,2008,Knopf,https://www.goodreads.com//book/show/3009435-a-mercy
7973,,,"The Autobiography of Martin Luther King, Jr.",Martin Luther King Jr.,400,English,4.32,"21,763",896,Biography,Nonfiction,History,1986,Warner Books,https://www.goodreads.com//book/show/42547.The_Autobiography_of_Martin_Luther_King_Jr_
7974,,,Griffin & Sabine,Nick Bantock,46,English,4.01,"65,244","1,533",Fiction,Art,Fantasy,1991,Raincoast Books,https://www.goodreads.com//book/show/381102.Griffin_Sabine
7975,,,Edge of Dawn,Lara Adrian,313,English,4.24,"12,567","1,142",Paranormal Romance,Paranormal,Vampires,2013, Delacorte Press ,https://www.goodreads.com//book/show/13170607-edge-of-dawn
7976,,,Rush Too Far,Abbi Glines,258,English,4.20,"32,681","1,970",Romance,New Adult,Contemporary,2014,Atria Books,https://www.goodreads.com//book/show/18211536-rush-too-far
7977,,,Home: A Hidden Tale - Sinister Tales,Anna Gallegos,15,English,4.45,31,0,Horror,,,2015,Blvnp Incorporated,https://www.goodreads.com//book/show/25724648-home
7978,,,The Cyberiad,Stanisław Lem,295,English,4.16,"12,061",853,Science Fiction,Fiction,Short Stories,1965,Harcourt,https://www.goodreads.com//book/show/18194.The_Cyberiad
7979,,,Rogue,Rachel Vincent,394,English,4.09,"18,446",806,Urban Fantasy,Paranormal,Shapeshifters,2008,MIRA,https://www.goodreads.com//book/show/2314315.Rogue
7980,,,A Bad Case of Stripes,David Shannon,32,English,4.26,"82,641","2,761",Picture Books,Childrens,Fiction,1998,Scholastic,https://www.goodreads.com//book/show/474858.A_Bad_Case_of_Stripes
7981,,,زمن الخيول البيضاء,Ibrahim Nasrallah,511,Arabic,4.43,"10,178","2,061",Novels,Historical Fiction,Fiction,2007,الدار العربية للعلوم ناشرون,https://www.goodreads.com//book/show/6219415
7982,,,Gregor and the Prophecy of Bane,Suzanne Collins,312,English,4.20,"45,239","2,267",Fantasy,Young Adult,Fiction,2004,Scholastic Paperbacks,https://www.goodreads.com//book/show/385742.Gregor_and_the_Prophecy_of_Bane
7983,,,City of Ghosts,Stacia Kane,408,English,4.22,"9,339",754,Urban Fantasy,Paranormal,Fantasy,2010,Harper Voyager,https://www.goodreads.com//book/show/7352840-city-of-ghosts
7984,,,Unholy Magic,Stacia Kane,343,English,4.07,"10,425",762,Urban Fantasy,Paranormal,Fantasy,2010,Del Rey,https://www.goodreads.com//book/show/6557156-unholy-magic
7985,,,"I, Lucifer",Glen Duncan,272,English,3.61,"9,258",956,Fiction,Fantasy,Humor,2002,Grove Press,https://www.goodreads.com//book/show/66717.I_Lucifer
7986,,,Five Point Someone: What Not to Do at IIT,Chetan Bhagat,267,English,3.43,"89,096","2,444",Fiction,Indian Literature,India,2004,Rupa Publications,https://www.goodreads.com//book/show/105576.Five_Point_Someone
7987,,,Infected,Scott Sigler,342,English,3.84,"20,737","1,817",Horror,Science Fiction,Fiction,2008,Crown,https://www.goodreads.com//book/show/2331954.Infected
7988,,,Attack of the Fiend,Joseph   Delaney,546,English,4.21,"22,820",695,Fantasy,Young Adult,Horror,2007,Greenwillow Books,https://www.goodreads.com//book/show/1395209.Attack_of_the_Fiend
7989,,,RoomHate,Penelope Ward,320,English,3.88,"63,925","5,961",Romance,New Adult,Contemporary,2016,Createspace Independent Publishing Platform,https://www.goodreads.com//book/show/27083865-roomhate
7990,,,Arrow's Fall,Mercedes Lackey,319,English,4.19,"22,418",488,Fantasy,Fiction,Science Fiction Fantasy,1988,DAW Books,https://www.goodreads.com//book/show/14014.Arrow_s_Fall
7991,,,Passing,Nella Larsen,160,English,3.93,"57,239","6,019",Classics,Fiction,Historical Fiction,1929,Penguin,https://www.goodreads.com//book/show/349929.Passing
7992,,,The Doomsday Conspiracy,Sidney Sheldon,448,English,3.65,"24,076",895,Fiction,Thriller,Mystery,1991,Doubleday Book \u0026 Music Clubs,https://www.goodreads.com//book/show/106646.The_Doomsday_Conspiracy
7993,,,Street Magic,Tamora Pierce,300,English,4.17,"23,913",403,Fantasy,Young Adult,Fiction,2001,Scholastic,https://www.goodreads.com//book/show/24093.Street_Magic
7994,,,A Darkness At Sethanon,Raymond E. Feist,527,English,4.19,"65,236",914,Fantasy,Fiction,Epic Fantasy,1986,Grafton Books,https://www.goodreads.com//book/show/13813.A_Darkness_At_Sethanon
7995,,,Embrace the Darkness,Alexandra Ivy,334,English,4.14,"9,620",345,Paranormal Romance,Paranormal,Vampires,2007,Zebra,https://www.goodreads.com//book/show/1599297.Embrace_the_Darkness
7996,,,Ruined,Paula Morris,309,English,3.84,"13,519","1,441",Young Adult,Paranormal,Fantasy,2009,Point,https://www.goodreads.com//book/show/6261081-ruined
7997,,,The Crossing of Ingo,Helen Dunmore,320,English,4.10,"3,231",131,Fantasy,Mermaids,Young Adult,2008,HarperCollins Children's Books,https://www.goodreads.com//book/show/2580514-the-crossing-of-ingo
7998,,,Have a Nice Day!: A Tale of Blood and Sweatsocks,Mick Foley,768,English,4.27,"9,560",419,Nonfiction,Biography,Sports,1999,HarperEntertainment,https://www.goodreads.com//book/show/340587.Have_a_Nice_Day_
7999,,,The Pleasure of Finding Things Out: The Best Short Works of Richard P. Feynman,Richard P. Feynman,270,English,4.23,"12,277",794,Science,Nonfiction,Physics,1999,Basic Books,https://www.goodreads.com//book/show/10260.The_Pleasure_of_Finding_Things_Out
8000,,,Citizen of the Galaxy,Robert A. Heinlein,282,English,4.00,"16,474",717,Science Fiction,Fiction,Young Adult,1957,Pocket Books,https://www.goodreads.com//book/show/16689.Citizen_of_the_Galaxy
8001,,,Strange Pilgrims: Twelve Stories,Gabriel García Márquez,208,English,4.04,"22,953","1,734",Short Stories,Fiction,Magical Realism,1992,Vintage,https://www.goodreads.com//book/show/22175.Strange_Pilgrims
8002,,,A Natural History of Dragons,Marie Brennan,334,English,3.84,"32,379","4,644",Fantasy,Dragons,Fiction,2013,Tor Books,https://www.goodreads.com//book/show/12974372-a-natural-history-of-dragons
8003,,,Dreams of Winter,Christian Warren Freed,424,English,4.34,547,31,Contemporary,Epic,Fantasy,2015,Amazon Digital Services,https://www.goodreads.com//book/show/38109136-dreams-of-winter
8004,,,The Deep End of the Ocean,Jacquelyn Mitchard,434,English,3.87,"119,356","1,382",Fiction,Mystery,Contemporary,1996,Penguin Books,https://www.goodreads.com//book/show/5161.The_Deep_End_of_the_Ocean
8005,,,Invincible,Sherrilyn Kenyon,420,English,4.26,"26,065","1,223",Young Adult,Paranormal,Fantasy,2011,St. Martin's Griffin,https://www.goodreads.com//book/show/8677937-invincible
8006,,,Sweet Venom,Tera Lynn Childs,345,English,3.91,"12,213","1,241",Young Adult,Mythology,Fantasy,2011,Katherine Tegen Books,https://www.goodreads.com//book/show/10429067-sweet-venom
8007,,,Earthly Powers,Anthony Burgess,649,English,4.13,"3,094",285,Fiction,Classics,Literature,1980,Random House,https://www.goodreads.com//book/show/8822.Earthly_Powers
8008,,,Monster in His Eyes,J.M. Darhower,351,English,4.09,"34,550","3,338",Romance,Dark,Contemporary,2014,,https://www.goodreads.com//book/show/21956060-monster-in-his-eyes
8009,,,Gathering Darkness,Morgan Rhodes,416,English,4.23,"26,847","3,224",Fantasy,Young Adult,Romance,2014,Razorbill,https://www.goodreads.com//book/show/17342700-gathering-darkness
8010,,,"Flow My Tears, the Policeman Said",Philip K. Dick,231,English,3.92,"39,257","2,176",Science Fiction,Fiction,Dystopia,1974,Vintage,https://www.goodreads.com//book/show/216362.Flow_My_Tears_the_Policeman_Said
8011,,,The Upanishads,Anonymous,143,English,4.23,"15,346",562,Religion,Philosophy,Spirituality,501,Penguin,https://www.goodreads.com//book/show/290882.The_Upanishads
8012,,,Lighthousekeeping,Jeanette Winterson,232,English,3.87,"9,008",886,Fiction,LGBT,Queer,2006,Mariner Books,https://www.goodreads.com//book/show/15052.Lighthousekeeping
8013,,,Smiley's People,John le Carré,397,English,4.27,"37,525","1,206",Fiction,Espionage,Thriller,1979,Scribner,https://www.goodreads.com//book/show/18999.Smiley_s_People
8014,,,The Ghost and the Goth,Stacey Kade,281,English,3.86,"18,814","1,647",Young Adult,Paranormal,Ghosts,2010,Hyperion Book CH,https://www.goodreads.com//book/show/7008041-the-ghost-and-the-goth
8015,,,Castle in the Air,Diana Wynne Jones,298,English,3.88,"51,329","3,837",Fantasy,Young Adult,Fiction,1990,Greenwillow Books,https://www.goodreads.com//book/show/47520.Castle_in_the_Air
8016,,,Muse of Nightmares,Laini Taylor,528,English,4.43,"56,362","9,358",Fantasy,Young Adult,Romance,2018,"Little, Brown Books for Young Readers",https://www.goodreads.com//book/show/25446343-muse-of-nightmares
8017,,,Spook Country,William Gibson,371,English,3.71,"20,012","1,504",Fiction,Science Fiction,Cyberpunk,2007,Putnam Adult,https://www.goodreads.com//book/show/22322.Spook_Country
8018,,,The Love Poems of Rumi,Deepak Chopra,64,English,4.27,"3,805",259,Poetry,Classics,Spirituality,1273,Rider,https://www.goodreads.com//book/show/67377.The_Love_Poems_of_Rumi
8019,,,Tribulation Force,Tim LaHaye,452,English,3.96,"41,359","1,162",Fiction,Christian Fiction,Christian,1996,Tyndale House Publishers,https://www.goodreads.com//book/show/228258.Tribulation_Force
8020,,,And Only to Deceive,Tasha Alexander,321,English,3.75,"19,517","2,227",Mystery,Historical Fiction,Historical,2005,William Morrow Paperbacks,https://www.goodreads.com//book/show/288159.And_Only_to_Deceive
8021,,,The Naked Sun,Isaac Asimov,204,English,4.18,"53,409","2,039",Science Fiction,Fiction,Mystery,1958,HarperCollins Publishers,https://www.goodreads.com//book/show/30016.The_Naked_Sun
8022,,,Physics of the Impossible,Michio Kaku,329,English,4.09,"38,278","1,486",Science,Nonfiction,Physics,2008,Doubleday Books,https://www.goodreads.com//book/show/1168341.Physics_of_the_Impossible
8023,,,I Wrote This For You,pleasefindthis,194,English,4.09,"19,959","1,782",Poetry,Romance,Fiction,2011,Central Avenue Publishing,https://www.goodreads.com//book/show/13105527-i-wrote-this-for-you
8024,,,Stillwell,Michael Phillip Cash,137,English,3.95,793,230,Horror,Mystery,Paranormal,2013,Red Feather Publishing,https://www.goodreads.com//book/show/18106337-stillwell
8025,,,Terms and Conditions,Lauren Asher,435,English,4.21,"181,172","18,771",Romance,Contemporary,Contemporary Romance,2022,,https://www.goodreads.com//book/show/58353827-terms-and-conditions
8026,,,The Raven Prince,Elizabeth Hoyt,392,English,3.95,"22,877","1,642",Historical Romance,Romance,Historical,2006,Warner Forever,https://www.goodreads.com//book/show/28863.The_Raven_Prince
8027,,,The Song of the Lioness Quartet,Tamora Pierce,Paperback,English,4.59,"13,752",302,Fantasy,Young Adult,Fiction,1997,Random House Books for Young Readers,https://www.goodreads.com//book/show/492490.The_Song_of_the_Lioness_Quartet
8028,,,Rising Sun,Michael Crichton,399,English,3.65,"50,691","1,144",Fiction,Thriller,Mystery,1992,Turtleback Books,https://www.goodreads.com//book/show/7668.Rising_Sun
8029,,,The Magic,Rhonda Byrne,272,English,4.11,"20,295","1,293",Self Help,Nonfiction,Spirituality,2012,Atria Books,https://www.goodreads.com//book/show/13237327-the-magic
8030,,,Η φόνισσα,Alexandros Papadiamantis,210,"Greek, Modern (1453-)",4.23,"5,849",335,Fiction,Classics,Greece,1903,Βιβλιοπωλείον της Εστίας,https://www.goodreads.com//book/show/6327352
8031,,,Tears of Tess,Pepper Winters,376,English,4.01,"37,758","3,820",Dark,Romance,BDSM,2013,Self-published,https://www.goodreads.com//book/show/18134894-tears-of-tess
8032,,,Archangel's Legion,Nalini Singh,374,English,4.39,"25,394","1,493",Urban Fantasy,Paranormal,Angels,2013,Berkley,https://www.goodreads.com//book/show/15808767-archangel-s-legion
8033,,,The Wolves of Willoughby Chase,Joan Aiken,181,English,4.06,"20,860","1,497",Fantasy,Fiction,Childrens,1962,Delacorte Press,https://www.goodreads.com//book/show/36638.The_Wolves_of_Willoughby_Chase
8034,,,The Sweetest Oblivion,Danielle Lori,384,English,4.06,"190,083","16,411",Romance,Contemporary,Dark,2018,CreateSpace,https://www.goodreads.com//book/show/39083635-the-sweetest-oblivion
8035,,,The Trojan Women,Euripides,80,English,3.85,"10,228",525,Plays,Classics,Drama,416,Digireads.com,https://www.goodreads.com//book/show/3254.The_Trojan_Women
8036,,,Dial A for Aunties,Jesse Q. Sutanto,299,English,3.74,"74,792","14,079",Romance,Fiction,Contemporary,2021,Berkley,https://www.goodreads.com//book/show/53310061-dial-a-for-aunties
8037,,,Women of the Silk,Gail Tsukiyama,278,English,3.95,"16,117","1,185",Historical Fiction,Fiction,China,1991,St. Martin's Griffin,https://www.goodreads.com//book/show/51114.Women_of_the_Silk
8038,,,The Last Hope,Erin Hunter,384,English,4.56,"12,718",757,Fantasy,Animals,Middle Grade,2013,HarperCollins Canada / Warriors (Wa),https://www.goodreads.com//book/show/7124921-the-last-hope
8039,,,Curse the Dawn,Karen Chance,386,English,4.15,"21,172",577,Urban Fantasy,Paranormal,Vampires,2009,Berkley,https://www.goodreads.com//book/show/3556419-curse-the-dawn
8040,,,A Conspiracy of Kings,Megan Whalen Turner,316,English,4.10,"25,491","2,666",Fantasy,Young Adult,Fiction,2010,Greenwillow Books/HarperCollins Publishers,https://www.goodreads.com//book/show/6527841-a-conspiracy-of-kings
8041,,,Fantasy in Death,J.D. Robb,368,English,4.28,"25,029","1,283",Mystery,Romance,Crime,2010,G.P. Putnam's Sons,https://www.goodreads.com//book/show/6542645-fantasy-in-death
8042,,,City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls,Cassandra Clare,2496,English,4.57,"14,695",321,Fantasy,Young Adult,Romance,2012,Margaret K. McElderry Books,https://www.goodreads.com//book/show/14367051-city-of-bones-city-of-ashes-city-of-glass-city-of-fallen-angels
8043,,,Crush It!: Why Now Is the Time to Cash In on Your Passion,Gary Vaynerchuk,142,English,3.87,"32,275","1,457",Business,Nonfiction,Self Help,2009,HarperCollins,https://www.goodreads.com//book/show/6474550-crush-it
8044,,,Touch & Geaux,Abigail Roux,349,English,4.49,"10,269","1,328",M M Romance,Romance,Contemporary,2013,Riptide Publishing,https://www.goodreads.com//book/show/16159276-touch-geaux
8045,,,Ramona the Pest,Beverly Cleary,192,English,4.08,"65,350","1,772",Childrens,Fiction,Middle Grade,1968,Oxford University Press,https://www.goodreads.com//book/show/78039.Ramona_the_Pest
8046,,,The Walk,Richard Paul Evans,289,English,4.16,"22,956","2,766",Fiction,Inspirational,Christian Fiction,2010,Simon \u0026 Schuster,https://www.goodreads.com//book/show/7187395-the-walk
8047,,,"Mister God, This is Anna",Fynn,298,English,4.14,"6,380",584,Fiction,Religion,Spirituality,1974,Ballantine Books,https://www.goodreads.com//book/show/50807.Mister_God_This_is_Anna
8048,,,Faithful Place,Tana French,400,English,3.99,"114,882","9,037",Mystery,Fiction,Crime,2010,Viking,https://www.goodreads.com//book/show/7093952-faithful-place
8049,,,Ice Planet Barbarians,Ruby Dixon,188,English,3.67,"100,852","16,170",Romance,Science Fiction,Aliens,2015,Ruby Dixon,https://www.goodreads.com//book/show/25128811-ice-planet-barbarians
8050,,,The Dangerous Gift,Tui T. Sutherland,316,English,4.51,"7,597",563,Fantasy,Dragons,Middle Grade,2021,Scholastic Press,https://www.goodreads.com//book/show/49090511-the-dangerous-gift
8051,,,The Dhammapada,Anonymous,114,English,4.27,"27,556","1,196",Buddhism,Philosophy,Religion,401,Parallax Press,https://www.goodreads.com//book/show/159964.The_Dhammapada
8052,,,If You Give a Pig a Pancake,Laura Joffe Numeroff,32,English,4.26,"64,169","1,252",Picture Books,Childrens,Animals,1998,HarperCollins,https://www.goodreads.com//book/show/826585.If_You_Give_a_Pig_a_Pancake
8053,,,Love in the Ruins,Walker Percy,416,English,3.83,"3,897",368,Fiction,Literature,Classics,1971,Picador,https://www.goodreads.com//book/show/60403.Love_in_the_Ruins
8054,,,Evil Genius,Catherine Jinks,552,English,3.81,"8,402",819,Young Adult,Fiction,Science Fiction,2005,HMH Books for Young Readers,https://www.goodreads.com//book/show/295741.Evil_Genius
8055,,,"Revolution 2020: Love, Corruption, Ambition",Chetan Bhagat,296,English,3.11,"62,434","2,340",Fiction,Romance,Indian Literature,2011,Rupa Publications,https://www.goodreads.com//book/show/12615008-revolution-2020
8056,,,Warrior of the Light,Paulo Coelho,142,English,3.69,"36,755","1,924",Fiction,Philosophy,Spirituality,1997,HarperOne,https://www.goodreads.com//book/show/1426.Warrior_of_the_Light
8057,,,Pegasus and the New Olympians,Kate O'Hearn,372,English,4.41,"5,395",206,Fantasy,Mythology,Middle Grade,2012,Hachette Children's Books,https://www.goodreads.com//book/show/12394246-pegasus-and-the-new-olympians
8058,,,First Love,James Patterson,340,https://schema.org,3.78,"18,277","2,149",Romance,Young Adult,Fiction,2014,"Little, Brown and Company",https://www.goodreads.com//book/show/17899392-first-love
8059,,,Stasiland: Stories from Behind the Berlin Wall,Anna Funder,328,English,4.19,"16,740","1,561",Nonfiction,History,Germany,2003,Granta ,https://www.goodreads.com//book/show/226369.Stasiland
8060,,,Wicked: Witch & Curse,Nancy Holder,672,English,3.61,"10,837",706,Young Adult,Fantasy,Paranormal,2008,Simon Pulse,https://www.goodreads.com//book/show/303200.Wicked
8061,,,A Woman of Independent Means,E Forsythe-Hailey,288,English,3.97,"3,659",571,Fiction,Historical Fiction,Classics,1978,Virago Press Ltd,https://www.goodreads.com//book/show/340258.A_Woman_of_Independent_Means
8062,,,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,184,English,4.26,"23,898",579,Horror,Fiction,Fantasy,1981,Del Rey,https://www.goodreads.com//book/show/32769.At_the_Mountains_of_Madness_and_Other_Tales_of_Terror
8063,,,The Knowledge of the Holy,A.W. Tozer,117,English,4.38,"25,212","1,146",Christian,Theology,Nonfiction,,HarperOne,https://www.goodreads.com//book/show/666758.The_Knowledge_of_the_Holy
8064,,,Claimed by Shadow,Karen Chance,374,English,3.97,"22,680",731,Urban Fantasy,Paranormal,Vampires,2007,Ace Books,https://www.goodreads.com//book/show/207365.Claimed_by_Shadow
8065,,,Into the Shadow,Christina Dodd,390,English,4.20,"7,466",223,Paranormal Romance,Paranormal,Romance,2008,Penguin Group USA Inc,https://www.goodreads.com//book/show/2440645.Into_the_Shadow
8066,,,Darklight,Lesley Livingston,310,English,3.91,"9,972",657,Young Adult,Fantasy,Fairies,2009,HarperTeen,https://www.goodreads.com//book/show/6543755-darklight
8067,,,"The Morganville Vampires, Volume 1",Rachel Caine,452,English,4.35,"18,318",392,Vampires,Young Adult,Paranormal,2009,New American Library,https://www.goodreads.com//book/show/6571723-the-morganville-vampires-volume-1
8068,,,Phantom,L.J. Smith,416,English,3.76,"14,223",508,Vampires,Young Adult,Fantasy,2011,HarperTeen,https://www.goodreads.com//book/show/8607205-phantom
8069,,,The Satanic Bible,Anton Szandor LaVey,272,English,3.40,"12,738","1,118",Religion,Nonfiction,Philosophy,1969,Avon,https://www.goodreads.com//book/show/82333.The_Satanic_Bible
8070,,,The Inspector General,Nikolai Gogol,80,English,3.98,"15,414",565,Classics,Plays,Russia,1835,Dover Publications,https://www.goodreads.com//book/show/142262.The_Inspector_General
8071,,,Once,Anna Carey,354,English,3.88,"19,636","1,266",Dystopia,Young Adult,Romance,2012,HarperCollins,https://www.goodreads.com//book/show/12924253-once
8072,,,Ashes in the Wind,Kathleen E. Woodiwiss,664,English,4.19,"10,076",516,Romance,Historical Romance,Historical,1979,,https://www.goodreads.com//book/show/896627.Ashes_in_the_Wind
8073,,,"Unique, Different, Found",Violet Samuels,349,English,3.59,"1,503",119,Paranormal,Shapeshifters,Werewolves,2014,Blvnp Publishing Incorporated,https://www.goodreads.com//book/show/23948120-unique-different-found
8074,,,"Forgotten, Saved, Loved",Violet Samuels,243,https://schema.org,4.07,431,29,Paranormal,Werewolves,Shapeshifters,2015,Blvnp Incorporated,https://www.goodreads.com//book/show/25629201-forgotten-saved-loved
8075,,,Downright Delinquents,Lauren Jackson,366,English,4.06,216,15,Young Adult,Romance,High School,,Blvnp Publishing Incorporated,https://www.goodreads.com//book/show/27851253-downright-delinquents
8076,,,The Chemist,Stephenie Meyer,521,English,3.75,"86,829","10,183",Fiction,Thriller,Mystery,2016,Back Bay Books,https://www.goodreads.com//book/show/32940867-the-chemist
8077,,,Wayfarer,Alexandra Bracken,544,English,3.81,"13,408","2,009",Fantasy,Young Adult,Time Travel,2017,Disney-Hyperion,https://www.goodreads.com//book/show/20983366-wayfarer
8078,,,Uncovering Love,J.J. Sorel,ebook,English,4.28,"3,667",26,Contemporary,Romance,Contemporary Romance,,,https://www.goodreads.com//book/show/59476633-uncovering-love
8079,,,Empire of Storms,Sarah J. Maas,689,English,4.58,"416,664","34,042",Fantasy,Young Adult,Romance,2016,Bloomsbury Publishing PLC,https://www.goodreads.com//book/show/76713323-empire-of-storms
8080,,,"The Collected Poems, 1957-1982",Wendell Berry,268,English,4.39,"1,756",87,Poetry,Nature,Nonfiction,1985,North Point Press,https://www.goodreads.com//book/show/76729.The_Collected_Poems_1957_1982
8081,,,In the Belly of the Bloodhound: Being an Account of a Particularly Peculiar Adventure in the Life of Jacky Faber,L.A. Meyer,515,English,4.32,"10,039",608,Historical Fiction,Young Adult,Adventure,2006,Harcourt Children's Books/ Harcourt Young Adult Books,https://www.goodreads.com//book/show/295650.In_the_Belly_of_the_Bloodhound
8082,,,Kitty and the Midnight Hour,Carrie Vaughn,259,English,3.68,"32,667","1,869",Urban Fantasy,Fantasy,Paranormal,2005,Grand Central Publishing,https://www.goodreads.com//book/show/14461.Kitty_and_the_Midnight_Hour
8083,,,The Subterraneans,Jack Kerouac,111,English,3.66,"15,005",676,Fiction,Classics,Literature,1958,Grove Weidenfeld,https://www.goodreads.com//book/show/330760.The_Subterraneans
8084,,,A Separate Reality,Carlos Castaneda,272,English,4.08,"18,095",327,Spirituality,Philosophy,Fiction,1971,Washington Square Press,https://www.goodreads.com//book/show/12839.A_Separate_Reality
8085,,,A Passion Most Pure,Julie Lessman,480,English,3.96,"6,284",570,Christian Fiction,Romance,Historical Fiction,2008,Fleming H. Revell Company,https://www.goodreads.com//book/show/2121231.A_Passion_Most_Pure
8086,,,"Debt: The First 5,000 Years",David Graeber,534,English,4.21,"19,671","2,501",History,Economics,Nonfiction,2011,Melville House,https://www.goodreads.com//book/show/6617037-debt
8087,,,Deadlocked,Charlaine Harris,327,English,3.72,"99,822","7,178",Fantasy,Vampires,Paranormal,2012,Gollancz,https://www.goodreads.com//book/show/10407279-deadlocked
8088,,,Running Wild,Michael Morpurgo,352,English,4.21,"4,474",339,Fiction,Childrens,Animals,2009,Harper Collins Childrens Books,https://www.goodreads.com//book/show/6631750-running-wild
